timestamp,price,quantity,trade_id,is_buyer_maker,price_usd
1752831449,118714.32,5e-05,5096296694,False,118714.32
1752831449,118714.32,5e-05,5096296695,False,118714.32
1752831449,118714.32,5e-05,5096296696,False,118714.32
1752831449,118714.32,5e-05,5096296697,False,118714.32
1752831449,118714.32,5e-05,5096296698,False,118714.32
1752831449,118715.1,0.00049,5096296699,False,118715.1
1752831449,118715.1,0.0005,5096296700,False,118715.1
1752831449,118715.12,0.00027,5096296701,False,118715.12
1752831449,118715.12,0.00015,5096296702,False,118715.12
1752831449,118715.13,0.00063,5096296703,False,118715.13
1752831449,118715.13,0.00063,5096296704,False,118715.13
1752831449,118715.13,0.00063,5096296705,False,118715.13
1752831449,118717.75,0.0007,5096296706,False,118717.75
1752831449,118717.74,0.00035,5096296707,True,118717.74
1752831449,118717.74,0.04965,5096296708,True,118717.74
1752831449,118717.74,0.00613,5096296709,True,118717.74
1752831449,118717.74,0.04387,5096296710,True,118717.74
1752831449,118717.75,0.0001,5096296711,False,118717.75
1752831449,118717.75,5e-05,5096296712,False,118717.75
1752831449,118717.75,5e-05,5096296713,False,118717.75
1752831449,118717.75,5e-05,5096296714,False,118717.75
1752831449,118717.75,5e-05,5096296715,False,118717.75
1752831449,118717.75,5e-05,5096296716,False,118717.75
1752831449,118717.75,5e-05,5096296717,False,118717.75
1752831449,118717.75,5e-05,5096296718,False,118717.75
1752831449,118717.75,5e-05,5096296719,False,118717.75
1752831449,118717.75,5e-05,5096296720,False,118717.75
1752831449,118717.75,5e-05,5096296721,False,118717.75
1752831449,118719.36,5e-05,5096296722,True,118719.36
1752831449,118719.36,0.04995,5096296723,True,118719.36
1752831449,118719.36,0.05,5096296724,True,118719.36
1752831449,118719.36,0.05,5096296725,True,118719.36
1752831449,118719.37,5e-05,5096296726,False,118719.37
1752831449,118719.37,5e-05,5096296727,False,118719.37
1752831449,118719.37,5e-05,5096296728,False,118719.37
1752831449,118719.37,5e-05,5096296729,False,118719.37
1752831449,118719.37,5e-05,5096296730,False,118719.37
1752831449,118719.37,5e-05,5096296731,False,118719.37
1752831449,118719.37,5e-05,5096296732,False,118719.37
1752831449,118719.37,5e-05,5096296733,False,118719.37
1752831449,118719.37,5e-05,5096296734,False,118719.37
1752831449,118719.37,5e-05,5096296735,False,118719.37
1752831449,118719.37,0.0001,5096296736,False,118719.37
1752831449,118719.96,0.0001,5096296737,False,118719.96
1752831449,118719.99,5e-05,5096296738,False,118719.99
1752831449,118719.99,5e-05,5096296739,False,118719.99
1752831449,118719.99,0.0168,5096296740,False,118719.99
1752831449,118719.98,0.00043,5096296741,True,118719.98
1752831449,118719.98,0.04957,5096296742,True,118719.98
1752831449,118719.98,0.05,5096296743,True,118719.98
1752831449,118719.98,0.05,5096296744,True,118719.98
1752831449,118719.99,5e-05,5096296745,False,118719.99
1752831449,118719.99,5e-05,5096296746,False,118719.99
1752831449,118719.99,0.0001,5096296747,False,118719.99
1752831449,118719.99,5e-05,5096296748,False,118719.99
1752831449,118719.99,5e-05,5096296749,False,118719.99
1752831449,118719.99,5e-05,5096296750,False,118719.99
1752831449,118719.99,5e-05,5096296751,False,118719.99
1752831449,118719.99,5e-05,5096296752,False,118719.99
1752831449,118719.99,5e-05,5096296753,False,118719.99
1752831449,118719.99,5e-05,5096296754,False,118719.99
1752831449,118719.99,5e-05,5096296755,False,118719.99
1752831449,118719.99,5e-05,5096296756,False,118719.99
1752831449,118719.99,5e-05,5096296757,False,118719.99
1752831449,118719.99,0.00044,5096296758,False,118719.99
1752831449,118719.99,0.00049,5096296759,False,118719.99
1752831449,118719.99,5e-05,5096296760,False,118719.99
1752831449,118720.0,5e-05,5096296761,False,118720.0
1752831449,118720.0,0.01685,5096296762,False,118720.0
1752831449,118720.0,0.0001,5096296763,False,118720.0
1752831449,118720.0,5e-05,5096296764,False,118720.0
1752831449,118720.0,5e-05,5096296765,False,118720.0
1752831449,118721.14,9e-05,5096296766,False,118721.14
1752831449,118721.75,5e-05,5096296767,False,118721.75
1752831449,118721.75,5e-05,5096296768,False,118721.75
1752831449,118721.75,5e-05,5096296769,False,118721.75
1752831449,118721.76,0.099,5096296770,False,118721.76
1752831449,118721.76,5e-05,5096296771,False,118721.76
1752831449,118721.76,5e-05,5096296772,False,118721.76
1752831449,118722.77,0.05,5096296773,True,118722.77
1752831449,118722.77,0.05,5096296774,True,118722.77
1752831449,118722.77,0.05,5096296775,True,118722.77
1752831449,118722.77,0.05,5096296776,True,118722.77
1752831449,118722.78,5e-05,5096296777,False,118722.78
1752831449,118722.78,5e-05,5096296778,False,118722.78
1752831449,118722.78,5e-05,5096296779,False,118722.78
1752831449,118722.78,5e-05,5096296780,False,118722.78
1752831449,118722.78,5e-05,5096296781,False,118722.78
1752831449,118722.78,0.0001,5096296782,False,118722.78
1752831449,118722.78,5e-05,5096296783,False,118722.78
1752831449,118722.78,5e-05,5096296784,False,118722.78
1752831449,118722.78,5e-05,5096296785,False,118722.78
1752831449,118722.78,5e-05,5096296786,False,118722.78
1752831449,118722.78,5e-05,5096296787,False,118722.78
1752831449,118722.78,5e-05,5096296788,False,118722.78
1752831449,118723.77,0.05,5096296789,True,118723.77
1752831449,118723.77,0.05,5096296790,True,118723.77
1752831450,118723.78,0.00021,5096296791,False,118723.78
1752831450,118723.78,0.0001,5096296792,False,118723.78
1752831450,118723.78,5e-05,5096296793,False,118723.78
1752831450,118723.78,5e-05,5096296794,False,118723.78
1752831450,118723.78,5e-05,5096296795,False,118723.78
1752831450,118723.78,5e-05,5096296796,False,118723.78
1752831450,118723.78,5e-05,5096296797,False,118723.78
1752831450,118723.78,5e-05,5096296798,False,118723.78
1752831450,118723.78,5e-05,5096296799,False,118723.78
1752831450,118723.78,5e-05,5096296800,False,118723.78
1752831450,118723.78,0.0005,5096296801,False,118723.78
1752831450,118723.78,0.0005,5096296802,False,118723.78
1752831450,118723.78,0.07896,5096296803,False,118723.78
1752831450,118723.78,0.00049,5096296804,False,118723.78
1752831450,118723.78,5e-05,5096296805,False,118723.78
1752831450,118723.78,5e-05,5096296806,False,118723.78
1752831450,118723.78,0.0001,5096296807,False,118723.78
1752831450,118723.78,5e-05,5096296808,False,118723.78
1752831450,118723.78,5e-05,5096296809,False,118723.78
1752831450,118723.78,5e-05,5096296810,False,118723.78
1752831450,118723.78,5e-05,5096296811,False,118723.78
1752831450,118723.78,5e-05,5096296812,False,118723.78
1752831450,118723.78,5e-05,5096296813,False,118723.78
1752831450,118723.78,5e-05,5096296814,False,118723.78
1752831450,118723.78,5e-05,5096296815,False,118723.78
1752831450,118723.78,0.0337,5096296816,False,118723.78
1752831450,118723.78,0.0206,5096296817,False,118723.78
1752831450,118723.78,5e-05,5096296818,False,118723.78
1752831450,118723.78,5e-05,5096296819,False,118723.78
1752831450,118723.78,0.00049,5096296820,False,118723.78
1752831450,118723.78,0.00049,5096296821,False,118723.78
1752831450,118724.43,0.00025,5096296822,False,118724.43
1752831450,118724.62,0.003,5096296823,False,118724.62
1752831450,118724.62,0.0001,5096296824,False,118724.62
1752831450,118724.99,0.00014,5096296825,False,118724.99
1752831450,118724.99,5e-05,5096296826,False,118724.99
1752831450,118724.99,5e-05,5096296827,False,118724.99
1752831450,118724.99,5e-05,5096296828,False,118724.99
1752831450,118725.0,0.00015,5096296829,False,118725.0
1752831450,118725.0,0.00068,5096296830,False,118725.0
1752831450,118724.99,0.00012,5096296831,True,118724.99
1752831450,118725.0,0.00046,5096296832,False,118725.0
1752831450,118724.99,0.05,5096296833,True,118724.99
1752831450,118724.99,0.05,5096296834,True,118724.99
1752831450,118724.99,0.05,5096296835,True,118724.99
1752831450,118724.99,0.05,5096296836,True,118724.99
1752831450,118724.99,0.05,5096296837,True,118724.99
1752831450,118724.99,0.05,5096296838,True,118724.99
1752831450,118724.99,0.05,5096296839,True,118724.99
1752831450,118724.99,0.05,5096296840,True,118724.99
1752831450,118724.99,0.05,5096296841,True,118724.99
1752831450,118724.99,0.05,5096296842,True,118724.99
1752831450,118724.99,0.05,5096296843,True,118724.99
1752831450,118724.99,0.05,5096296844,True,118724.99
1752831450,118724.99,0.05,5096296845,True,118724.99
1752831450,118724.99,0.05,5096296846,True,118724.99
1752831450,118724.99,0.04687,5096296847,True,118724.99
1752831450,118724.99,0.00155,5096296848,True,118724.99
1752831450,118724.99,0.00155,5096296849,True,118724.99
1752831450,118724.99,3e-05,5096296850,True,118724.99
1752831450,118724.99,0.00247,5096296851,True,118724.99
1752831450,118724.99,0.04753,5096296852,True,118724.99
1752831450,118724.99,0.05,5096296853,True,118724.99
1752831451,118724.99,0.00041,5096296854,True,118724.99
1752831451,118725.0,0.0502,5096296855,False,118725.0
1752831451,118725.0,0.01015,5096296856,False,118725.0
1752831451,118725.0,0.07889,5096296857,False,118725.0
1752831451,118725.0,0.01627,5096296858,False,118725.0
1752831451,118725.0,0.0098,5096296859,False,118725.0
1752831451,118725.0,5e-05,5096296860,False,118725.0
1752831451,118724.99,0.05,5096296861,True,118724.99
1752831451,118724.99,0.02915,5096296862,True,118724.99
1752831451,118724.99,0.02085,5096296863,True,118724.99
1752831451,118724.99,0.05,5096296864,True,118724.99
1752831451,118724.99,0.00018,5096296865,True,118724.99
1752831452,118725.0,0.00364,5096296866,False,118725.0
1752831452,118725.0,0.00629,5096296867,False,118725.0
1752831452,118724.99,0.00011,5096296868,True,118724.99
1752831453,118725.0,0.00093,5096296869,False,118725.0
1752831453,118725.0,0.00748,5096296870,False,118725.0
1752831453,118725.0,0.01003,5096296871,False,118725.0
1752831453,118725.0,0.00629,5096296872,False,118725.0
1752831453,118725.0,0.00238,5096296873,False,118725.0
1752831453,118725.0,0.0037,5096296874,False,118725.0
1752831453,118725.0,0.00417,5096296875,False,118725.0
1752831453,118725.0,7e-05,5096296876,False,118725.0
1752831454,118724.99,0.00169,5096296877,True,118724.99
1752831454,118725.0,7e-05,5096296878,False,118725.0
1752831454,118725.0,0.28845,5096296879,False,118725.0
1752831454,118725.0,0.09565,5096296880,False,118725.0
1752831454,118725.0,5e-05,5096296881,False,118725.0
1752831454,118725.0,5e-05,5096296882,False,118725.0
1752831454,118725.0,5e-05,5096296883,False,118725.0
1752831454,118725.0,5e-05,5096296884,False,118725.0
1752831454,118725.0,0.00049,5096296885,False,118725.0
1752831454,118725.0,0.00049,5096296886,False,118725.0
1752831454,118725.0,0.0005,5096296887,False,118725.0
1752831454,118725.0,0.01752,5096296888,False,118725.0
1752831454,118725.0,0.02105,5096296889,False,118725.0
1752831454,118725.0,0.0001,5096296890,False,118725.0
1752831454,118725.0,5e-05,5096296891,False,118725.0
1752831454,118725.0,5e-05,5096296892,False,118725.0
1752831454,118725.0,5e-05,5096296893,False,118725.0
1752831454,118725.0,5e-05,5096296894,False,118725.0
1752831454,118725.0,0.05,5096296895,False,118725.0
1752831454,118725.0,0.00897,5096296896,False,118725.0
1752831454,118725.0,5e-05,5096296897,False,118725.0
1752831454,118725.0,5e-05,5096296898,False,118725.0
1752831454,118725.79,0.05,5096296899,True,118725.79
1752831454,118725.79,0.0001,5096296900,True,118725.79
1752831454,118725.79,5e-05,5096296901,True,118725.79
1752831454,118725.79,5e-05,5096296902,True,118725.79
1752831454,118725.79,0.0498,5096296903,True,118725.79
1752831454,118725.79,0.16098,5096296904,True,118725.79
1752831454,118725.79,0.05,5096296905,True,118725.79
1752831454,118725.79,0.05,5096296906,True,118725.79
1752831454,118725.8,0.0001,5096296907,False,118725.8
1752831454,118725.8,5e-05,5096296908,False,118725.8
1752831454,118725.8,5e-05,5096296909,False,118725.8
1752831454,118725.8,5e-05,5096296910,False,118725.8
1752831454,118725.8,5e-05,5096296911,False,118725.8
1752831454,118725.8,5e-05,5096296912,False,118725.8
1752831454,118725.8,5e-05,5096296913,False,118725.8
1752831454,118725.8,5e-05,5096296914,False,118725.8
1752831454,118725.8,5e-05,5096296915,False,118725.8
1752831454,118725.8,5e-05,5096296916,False,118725.8
1752831454,118725.8,5e-05,5096296917,False,118725.8
1752831454,118726.54,5e-05,5096296918,False,118726.54
1752831454,118726.62,0.00063,5096296919,False,118726.62
1752831454,118727.73,5e-05,5096296920,False,118727.73
1752831454,118727.9,0.00267,5096296921,False,118727.9
1752831454,118727.9,0.0001,5096296922,False,118727.9
1752831454,118727.9,5e-05,5096296923,False,118727.9
1752831454,118727.9,5e-05,5096296924,False,118727.9
1752831454,118727.9,5e-05,5096296925,False,118727.9
1752831454,118727.9,5e-05,5096296926,False,118727.9
1752831454,118727.9,5e-05,5096296927,False,118727.9
1752831454,118728.37,5e-05,5096296928,False,118728.37
1752831454,118728.37,5e-05,5096296929,False,118728.37
1752831454,118728.37,5e-05,5096296930,False,118728.37
1752831454,118728.38,0.00648,5096296931,False,118728.38
1752831454,118728.37,0.0027,5096296932,True,118728.37
1752831454,118728.37,0.0473,5096296933,True,118728.37
1752831454,118728.37,0.05,5096296934,True,118728.37
1752831454,118728.37,0.05,5096296935,True,118728.37
1752831454,118728.37,0.02865,5096296936,True,118728.37
1752831454,118728.37,0.02135,5096296937,True,118728.37
1752831454,118728.37,0.05,5096296938,True,118728.37
1752831454,118728.37,0.05,5096296939,True,118728.37
1752831454,118728.38,0.0001,5096296940,False,118728.38
1752831454,118728.38,5e-05,5096296941,False,118728.38
1752831454,118728.38,5e-05,5096296942,False,118728.38
1752831454,118728.38,5e-05,5096296943,False,118728.38
1752831454,118728.38,5e-05,5096296944,False,118728.38
1752831454,118728.38,5e-05,5096296945,False,118728.38
1752831454,118728.38,5e-05,5096296946,False,118728.38
1752831454,118728.38,5e-05,5096296947,False,118728.38
1752831454,118728.38,5e-05,5096296948,False,118728.38
1752831454,118728.38,5e-05,5096296949,False,118728.38
1752831454,118728.38,5e-05,5096296950,False,118728.38
1752831454,118728.38,0.0337,5096296951,False,118728.38
1752831454,118728.38,0.0206,5096296952,False,118728.38
1752831454,118730.37,0.00034,5096296953,False,118730.37
1752831454,118730.81,0.01492,5096296954,False,118730.81
1752831454,118730.81,5e-05,5096296955,False,118730.81
1752831454,118730.81,5e-05,5096296956,False,118730.81
1752831454,118731.31,5e-05,5096296957,False,118731.31
1752831454,118732.73,9e-05,5096296958,False,118732.73
1752831454,118733.78,5e-05,5096296959,False,118733.78
1752831454,118733.78,5e-05,5096296960,False,118733.78
1752831454,118734.81,0.00068,5096296961,False,118734.81
1752831454,118734.81,5e-05,5096296962,False,118734.81
1752831454,118735.0,0.00014,5096296963,False,118735.0
1752831454,118736.19,0.00126,5096296964,False,118736.19
1752831454,118736.23,9e-05,5096296965,False,118736.23
1752831454,118736.62,0.00085,5096296966,False,118736.62
1752831454,118736.97,5e-05,5096296967,False,118736.97
1752831454,118737.28,0.00071,5096296968,False,118737.28
1752831454,118737.32,6e-05,5096296969,False,118737.32
1752831454,118738.04,5e-05,5096296970,False,118738.04
1752831454,118738.04,5e-05,5096296971,False,118738.04
1752831454,118738.04,5e-05,5096296972,False,118738.04
1752831454,118738.05,5e-05,5096296973,False,118738.05
1752831454,118738.05,5e-05,5096296974,False,118738.05
1752831454,118738.05,5e-05,5096296975,False,118738.05
1752831454,118738.05,5e-05,5096296976,False,118738.05
1752831454,118738.05,5e-05,5096296977,False,118738.05
1752831454,118738.06,5e-05,5096296978,False,118738.06
1752831454,118738.05,0.05,5096296979,True,118738.05
1752831454,118738.05,0.05,5096296980,True,118738.05
1752831454,118738.05,0.05,5096296981,True,118738.05
1752831454,118738.05,0.05,5096296982,True,118738.05
1752831454,118738.05,0.05,5096296983,True,118738.05
1752831454,118738.05,0.05,5096296984,True,118738.05
1752831454,118738.05,0.05,5096296985,True,118738.05
1752831454,118738.05,0.05,5096296986,True,118738.05
1752831455,118738.06,5e-05,5096296987,False,118738.06
1752831455,118738.06,5e-05,5096296988,False,118738.06
1752831455,118738.06,4e-05,5096296989,False,118738.06
1752831455,118738.05,0.00059,5096296990,True,118738.05
1752831455,118738.06,1e-05,5096296991,False,118738.06
1752831455,118738.06,5e-05,5096296992,False,118738.06
1752831455,118738.06,5e-05,5096296993,False,118738.06
1752831455,118738.06,5e-05,5096296994,False,118738.06
1752831455,118738.06,5e-05,5096296995,False,118738.06
1752831455,118738.06,5e-05,5096296996,False,118738.06
1752831455,118738.06,0.01855,5096296997,False,118738.06
1752831455,118738.06,0.00084,5096296998,False,118738.06
1752831455,118738.05,0.00017,5096296999,True,118738.05
1752831455,118738.05,0.05,5096297000,True,118738.05
1752831455,118738.05,0.05,5096297001,True,118738.05
1752831455,118738.05,0.05,5096297002,True,118738.05
1752831455,118738.05,0.05,5096297003,True,118738.05
1752831455,118738.05,0.05,5096297004,True,118738.05
1752831455,118738.05,0.05,5096297005,True,118738.05
1752831455,118738.05,0.05,5096297006,True,118738.05
1752831455,118738.05,0.05,5096297007,True,118738.05
1752831455,118738.05,0.01606,5096297008,True,118738.05
1752831455,118738.05,0.00075,5096297009,True,118738.05
1752831455,118738.05,0.0008,5096297010,True,118738.05
1752831455,118738.05,0.03239,5096297011,True,118738.05
1752831455,118738.05,0.05,5096297012,True,118738.05
1752831455,118738.05,0.05,5096297013,True,118738.05
1752831455,118738.05,0.0435,5096297014,True,118738.05
1752831455,118738.05,0.0065,5096297015,True,118738.05
1752831455,118738.05,0.05,5096297016,True,118738.05
1752831455,118738.05,0.05,5096297017,True,118738.05
1752831455,118738.05,0.05,5096297018,True,118738.05
1752831455,118738.05,0.01939,5096297019,True,118738.05
1752831455,118738.05,0.03061,5096297020,True,118738.05
1752831455,118738.06,0.0001,5096297021,False,118738.06
1752831455,118738.06,0.00252,5096297022,False,118738.06
1752831456,118738.06,0.00737,5096297023,False,118738.06
1752831456,118738.05,0.00675,5096297024,True,118738.05
1752831456,118738.05,0.05,5096297025,True,118738.05
1752831456,118738.06,0.00023,5096297026,False,118738.06
1752831456,118738.05,0.05,5096297027,True,118738.05
1752831456,118738.05,0.00799,5096297028,True,118738.05
1752831456,118738.05,5e-05,5096297029,True,118738.05
1752831456,118738.05,0.04196,5096297030,True,118738.05
1752831456,118738.05,0.05,5096297031,True,118738.05
1752831456,118738.05,0.05,5096297032,True,118738.05
1752831456,118738.05,0.05,5096297033,True,118738.05
1752831456,118738.05,0.05,5096297034,True,118738.05
1752831456,118738.05,0.05,5096297035,True,118738.05
1752831456,118738.05,0.05,5096297036,True,118738.05
1752831456,118738.05,0.05,5096297037,True,118738.05
1752831456,118738.05,0.05,5096297038,True,118738.05
1752831456,118738.05,0.05,5096297039,True,118738.05
1752831456,118738.06,0.04211,5096297040,False,118738.06
1752831456,118738.05,0.00639,5096297041,True,118738.05
1752831456,118738.06,0.0001,5096297042,False,118738.06
1752831456,118738.06,0.00064,5096297043,False,118738.06
1752831456,118738.06,0.00064,5096297044,False,118738.06
1752831456,118738.06,0.00021,5096297045,False,118738.06
1752831456,118738.06,0.00252,5096297046,False,118738.06
1752831456,118738.06,0.0201,5096297047,False,118738.06
1752831456,118738.06,0.0005,5096297048,False,118738.06
1752831456,118738.06,0.0005,5096297049,False,118738.06
1752831456,118738.06,0.02105,5096297050,False,118738.06
1752831456,118738.06,5e-05,5096297051,False,118738.06
1752831456,118738.06,0.00043,5096297052,False,118738.06
1752831456,118738.06,5e-05,5096297053,False,118738.06
1752831456,118738.06,0.01842,5096297054,False,118738.06
1752831456,118738.06,0.00045,5096297055,False,118738.06
1752831456,118738.06,0.00782,5096297056,False,118738.06
1752831456,118738.06,0.00653,5096297057,False,118738.06
1752831456,118738.06,0.00523,5096297058,False,118738.06
1752831456,118738.06,0.00288,5096297059,False,118738.06
1752831456,118738.06,0.00049,5096297060,False,118738.06
1752831456,118738.06,5e-05,5096297061,False,118738.06
1752831456,118738.06,5e-05,5096297062,False,118738.06
1752831456,118738.06,5e-05,5096297063,False,118738.06
1752831456,118738.06,5e-05,5096297064,False,118738.06
1752831456,118738.06,5e-05,5096297065,False,118738.06
1752831456,118738.06,5e-05,5096297066,False,118738.06
1752831456,118738.06,5e-05,5096297067,False,118738.06
1752831456,118738.06,5e-05,5096297068,False,118738.06
1752831456,118738.06,0.00063,5096297069,False,118738.06
1752831456,118738.06,0.0045,5096297070,False,118738.06
1752831456,118738.06,0.0045,5096297071,False,118738.06
1752831457,118738.06,0.00046,5096297072,False,118738.06
1752831457,118738.06,0.01539,5096297073,False,118738.06
1752831457,118738.06,0.0017,5096297074,False,118738.06
1752831457,118738.06,0.0045,5096297075,False,118738.06
1752831457,118738.06,0.01197,5096297076,False,118738.06
1752831457,118738.06,0.00327,5096297077,False,118738.06
1752831457,118738.06,0.0024,5096297078,False,118738.06
1752831457,118738.06,0.00012,5096297079,False,118738.06
1752831457,118738.06,0.00056,5096297080,False,118738.06
1752831457,118738.06,5e-05,5096297081,False,118738.06
1752831457,118738.06,5e-05,5096297082,False,118738.06
1752831457,118738.06,5e-05,5096297083,False,118738.06
1752831457,118738.06,5e-05,5096297084,False,118738.06
1752831457,118738.06,5e-05,5096297085,False,118738.06
1752831457,118738.06,5e-05,5096297086,False,118738.06
1752831457,118738.06,9e-05,5096297087,False,118738.06
1752831457,118738.06,0.00041,5096297088,False,118738.06
1752831457,118738.06,0.00049,5096297089,False,118738.06
1752831457,118738.06,5e-05,5096297090,False,118738.06
1752831457,118738.06,5e-05,5096297091,False,118738.06
1752831457,118738.06,5e-05,5096297092,False,118738.06
1752831457,118738.06,5e-05,5096297093,False,118738.06
1752831457,118738.06,5e-05,5096297094,False,118738.06
1752831457,118738.06,5e-05,5096297095,False,118738.06
1752831457,118738.06,5e-05,5096297096,False,118738.06
1752831457,118738.06,5e-05,5096297097,False,118738.06
1752831457,118738.06,0.02186,5096297098,False,118738.06
1752831457,118738.06,0.00049,5096297099,False,118738.06
1752831457,118738.06,5e-05,5096297100,False,118738.06
1752831457,118738.06,5e-05,5096297101,False,118738.06
1752831457,118738.06,0.00151,5096297102,False,118738.06
1752831457,118738.06,0.00359,5096297103,False,118738.06
1752831457,118738.06,5e-05,5096297104,False,118738.06
1752831457,118738.06,5e-05,5096297105,False,118738.06
1752831457,118738.06,0.00081,5096297106,False,118738.06
1752831457,118738.06,0.0023,5096297107,False,118738.06
1752831457,118738.06,0.00064,5096297108,False,118738.06
1752831457,118738.06,0.01606,5096297109,False,118738.06
1752831457,118738.06,0.0025,5096297110,False,118738.06
1752831457,118738.06,0.0024,5096297111,False,118738.06
1752831457,118738.06,0.004,5096297112,False,118738.06
